ID,MEMBER_ID,LOAN_AMNT,FUNDED_AMNT,FUNDED_AMNT_INV,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_D,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,PUB_REC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,INITIAL_LIST_STATUS,OUT_PRNCP,OUT_PRNCP_INV,TOTAL_PYMNT,TOTAL_PYMNT_INV,TOTAL_REC_PRNCP,TOTAL_REC_INT,TOTAL_REC_LATE_FEE,RECOVERIES,COLLECTION_RECOVERY_FEE,LAST_PYMNT_D,LAST_PYMNT_AMNT,NEXT_PYMNT_D,LAST_CREDIT_PULL_D,COLLECTIONS_12_MTHS_EX_MED,MTHS_SINCE_LAST_MAJOR_DEROG,POLICY_CODE,APPLICATION_TYPE,ANNUAL_INC_JOINT,DTI_JOINT,VERIFICATION_STATUS_JOINT,ACC_NOW_DELINQ,TOT_COLL_AMT,TOT_CUR_BAL,OPEN_ACC_6M,OPEN_IL_6M,OPEN_IL_12M,OPEN_IL_24M,MTHS_SINCE_RCNT_IL,TOTAL_BAL_IL,IL_UTIL,OPEN_RV_12M,OPEN_RV_24M,MAX_BAL_BC,ALL_UTIL,TOTAL_REV_HI_LIM,INQ_FI,TOTAL_CU_TL,INQ_LAST_12M
729805,925625,16000,12700,12700.00,60 months,11.99,282.45,B,B5,Menifee Bible Church,1 year,RENT,65000.00,Not Verified,May-11,Current,n,debt_consolidation,Consolidation Loan #1,925xx,CA,14.82,0,Jul-69,0,,,8,0,39437,77.20,41,f,1395.82,1395.82,15495.15,15495.15,11304.18,4190.97,0.00,0.00,0.00,Jan-16,282.45,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727165,922656,4200,4200,4200.00,36 months,10.37,136.26,B,B3,Nordstrom,< 1 year,RENT,35000.00,Verified,Apr-11,Fully Paid,n,small_business,students,967xx,HI,18.31,0,Aug-04,0,,,4,0,5381,56.10,10,f,0.00,0.00,4853.45,4853.45,4200.00,653.45,0.00,0.00,0.00,Jul-13,1314.67,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727669,923206,16000,16000,15975.00,60 months,16.40,392.50,E,E1,Stanford University,7 years,RENT,50000.00,Verified,Apr-11,Charged Off,n,debt_consolidation,Credit Card pay off,945xx,CA,21.48,0,Mar-94,0,66,,7,0,4801,55.20,10,f,0.00,0.00,8402.53,8389.47,3506.49,4138.82,0.00,757.22,136.30,Nov-13,78.75,,Dec-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
723759,918786,21000,21000,20950.00,60 months,16.77,519.32,E,E2,sysco foods la,5 years,MORTGAGE,78000.00,Verified,Apr-11,Charged Off,n,debt_consolidation,debt consolidation,925xx,CA,9.85,0,Nov-97,0,,,14,0,6040,31.10,15,f,0.00,0.00,20186.84,20138.71,10406.94,8288.58,0.00,1491.32,14.91,Jun-14,120.70,,Sep-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727469,922984,6000,6000,6000.00,36 months,7.29,186.06,A,A4,Enterprise United Partners,< 1 year,OWN,30000.00,Source Verified,Apr-11,Fully Paid,n,medical,Medical Expense Loan,928xx,CA,4.84,0,Jan-06,0,,,11,0,875,17.90,15,f,0.00,0.00,6566.16,6566.16,6000.00,566.16,0.00,0.00,0.00,Jan-13,2853.89,,Feb-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727524,923043,6000,6000,6000.00,36 months,5.79,181.97,A,A2,Berkshire Hathaway Homestate Companies,4 years,RENT,51356.00,Not Verified,Apr-11,Fully Paid,n,credit_card,Payoff high interest credit card,941xx,CA,11.54,0,Jan-98,0,,,7,0,10723,35.20,15,f,0.00,0.00,6547.81,6547.81,6000.00,547.81,0.00,0.00,0.00,May-14,210.14,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
726811,922260,12000,12000,12000.00,36 months,6.92,370.09,A,A3,Warnaco,4 years,MORTGAGE,75000.00,Not Verified,Apr-11,Fully Paid,n,debt_consolidation,Angelica's debt consolidation,908xx,CA,5.36,0,Oct-01,0,,,8,0,11998,40.80,11,f,0.00,0.00,13154.90,13154.90,12000.00,1154.90,0.00,0.00,0.00,Aug-13,342.31,,Jul-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727397,922889,7000,7000,7000.00,36 months,10.74,228.32,B,B4,Kaiser Permanente,6 years,RENT,55000.00,Verified,Apr-11,Charged Off,n,debt_consolidation,debt free,945xx,CA,19.29,0,Apr-04,1,,,10,0,6372,85.00,14,f,0.00,0.00,6602.84,6602.84,5440.75,1162.09,0.00,0.00,0.00,Oct-13,228.32,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727050,922534,10000,10000,10000.00,36 months,7.29,310.10,A,A4,Pellenc America inc,8 years,MORTGAGE,70000.00,Not Verified,Apr-11,Fully Paid,n,home_improvement,drain,954xx,CA,7.94,0,Dec-03,0,,,12,0,3181,16.50,17,f,0.00,0.00,10915.25,10915.25,9999.99,915.26,0.00,0.00,0.00,Dec-12,5036.39,,Dec-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
717597,911689,15850,15850,15825.00,60 months,11.11,345.49,B,B5,abhow,7 years,RENT,36000.00,Not Verified,Apr-11,Charged Off,n,vacation,vacation loan,931xx,CA,28.37,0,Sep-92,0,,,10,0,25802,46.00,16,f,0.00,0.00,5527.31,5518.63,3394.38,2132.93,0.00,0.00,0.00,Oct-12,26.24,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
725305,920530,10000,10000,10000.00,60 months,15.65,241.33,D,D4,Bartco Lighting,1 year,RENT,80000.00,Not Verified,Apr-11,Charged Off,n,debt_consolidation,Personal,906xx,CA,16.25,1,Mar-98,1,5,,9,0,17173,61.40,36,f,0.00,0.00,12275.19,12275.19,7944.83,4330.36,0.00,0.00,0.00,Jul-15,241.33,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727157,922648,7500,7500,7500.00,60 months,17.14,186.96,E,E3,Mall SPE LLC,10+ years,MORTGAGE,100000.00,Source Verified,Apr-11,Fully Paid,n,credit_card,JC CC Refi,850xx,AZ,22.52,0,Apr-00,1,,,9,0,38646,96.90,18,f,0.00,0.00,7607.69,7607.69,7500.00,107.69,0.00,0.00,0.00,Jun-11,7608.63,,Sep-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
725919,921236,5000,5000,5000.00,36 months,9.63,160.47,B,B1,Universal Protection Service,9 years,MORTGAGE,66500.00,Not Verified,Apr-11,Fully Paid,n,home_improvement,fence,906xx,CA,2.94,0,Nov-00,2,,,9,0,6218,49.00,16,f,0.00,0.00,5356.26,5356.26,5000.00,356.26,0.00,0.00,0.00,Mar-12,3915.56,,Oct-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
727058,922541,2700,2700,2700.00,36 months,10.74,88.07,B,B4,,10+ years,MORTGAGE,66000.00,Not Verified,Apr-11,Fully Paid,n,small_business,BUSINESS,853xx,AZ,14.44,0,Sep-89,1,,,6,0,20660,95.60,20,f,0.00,0.00,3055.49,3055.49,2700.01,355.48,0.00,0.00,0.00,Nov-12,1474.84,,Dec-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
726815,922264,19200,19200,19200.00,36 months,7.66,598.66,A,A5,CRC Insurance Services,1 year,RENT,75000.00,Source Verified,Apr-11,Fully Paid,n,debt_consolidation,Tax Payment,902xx,CA,19.65,0,Nov-92,2,,,19,0,2378,12.20,36,f,0.00,0.00,21106.71,21106.71,19200.00,1906.71,0.00,0.00,0.00,Jan-13,9152.09,,Feb-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
726783,922228,21850,21850,21850.00,60 months,10.37,468.24,B,B3,New Vision Televsion,5 years,MORTGAGE,50000.00,Verified,Apr-11,Current,n,debt_consolidation,Debt Free by 45,970xx,OR,9.70,0,Nov-90,0,,,5,0,0,0.00,14,f,1871.12,1871.12,26166.02,26166.02,19978.88,6187.14,0.00,0.00,0.00,Dec-15,468.24,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
725667,920951,5100,5100,5100.00,36 months,10.37,165.46,B,B3,Ventana Medical Systems- ROCHE,8 years,MORTGAGE,59500.00,Source Verified,Apr-11,Fully Paid,n,moving,House and Property Repair,857xx,AZ,15.54,0,Aug-92,1,74,,8,0,5871,69.10,26,f,0.00,0.00,5955.37,5955.37,5100.00,855.37,0.00,0.00,0.00,May-14,169.37,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
726602,922026,2400,2400,2400.00,36 months,7.66,74.84,A,A5,Fed Ex,5 years,RENT,44000.00,Source Verified,Apr-11,Fully Paid,n,debt_consolidation,Debt Consolidation,853xx,AZ,2.05,0,Aug-02,2,,,5,0,943,72.50,9,f,0.00,0.00,2650.71,2650.71,2400.00,250.71,0.00,0.00,0.00,Mar-13,1014.71,,Apr-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
726595,922016,7000,7000,7000.00,36 months,10.74,228.32,B,B4,Aisen Chiyro Doin,4 years,OWN,48000.00,Source Verified,Apr-11,Fully Paid,n,debt_consolidation,Hudson Loan 1,968xx,HI,6.92,0,Nov-00,0,27,,9,0,4168,48.50,11,f,0.00,0.00,8215.91,8215.91,7000.00,1215.91,0.00,0.00,0.00,May-14,245.11,,Aug-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
714874,908343,9175,9175,9175.00,60 months,16.40,225.08,E,E1,Our Lady of the Rosary Church,10+ years,MORTGAGE,75000.00,Verified,Apr-11,Fully Paid,n,debt_consolidation,Consolidation,945xx,CA,20.42,1,Sep-86,3,5,,13,0,53248,56.20,25,f,0.00,0.00,10582.63,10582.63,9175.00,1407.63,0.00,0.00,0.00,May-12,8114.61,,May-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
724580,919705,11350,11350,11325.00,60 months,10.37,243.23,B,B3,verizon wireless,10+ years,MORTGAGE,66000.00,Verified,Apr-11,Fully Paid,n,home_improvement,pool,891xx,NV,8.56,0,Apr-98,0,,,6,0,17848,73.40,35,f,0.00,0.00,12184.81,12157.98,11350.00,834.81,0.00,0.00,0.00,Feb-12,19.94,,Feb-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
722880,917749,6700,6700,6700.00,36 months,10.37,217.36,B,B3,K.G. Specialties,3 years,RENT,28600.00,Not Verified,Apr-11,Fully Paid,n,credit_card,Credit Debt,972xx,OR,23.41,1,Jul-78,0,9,,16,0,7532,81.00,19,f,0.00,0.00,7823.81,7823.81,6700.00,1123.81,0.00,0.00,0.00,May-14,222.48,,Apr-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
726424,921787,12000,12000,12000.00,36 months,14.91,415.46,D,D2,Applied Signal Technology,2 years,RENT,81744.00,Source Verified,Apr-11,Fully Paid,n,debt_consolidation,Consolidate Canceled Credit to Get Ahead,940xx,CA,17.20,1,Nov-99,0,18,,8,0,5608,86.30,25,f,0.00,0.00,14950.40,14950.40,12000.00,2950.40,0.00,0.00,0.00,May-14,437.86,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
724717,919869,12000,12000,12000.00,36 months,11.11,393.50,B,B5,26726 Crown Vahead  and  neck associates,2 years,RENT,30000.00,Source Verified,Apr-11,Fully Paid,n,other,Jeep,926xx,CA,19.56,1,Jul-02,0,20,,6,0,2321,39.30,8,f,0.00,0.00,13794.66,13794.66,12000.00,1794.66,0.00,0.00,0.00,Mar-13,5566.97,,Mar-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
12617184,14629345,35000,35000,34975.00,36 months,13.65,1190.28,C,C1,territory sales manager,5 years,MORTGAGE,450000.00,Verified,Mar-14,Current,n,home_improvement,Home improvement,891xx,NV,4.35,0,Sep-97,2,,,3,0,11089,92.40,18,f,16328.91,16317.24,24995.88,24978.03,18671.09,6324.79,0.00,0.00,0.00,Dec-15,1190.28,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,627380,,,,,,,,,,,,12000,,,
12657150,14659311,8000,8000,8000.00,36 months,10.99,261.88,B,B2,COURT SERVICES SUPERVISOR,9 years,MORTGAGE,60000.00,Source Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,853xx,AZ,10.88,0,Mar-87,2,,44,6,1,4499,56.20,26,f,0.00,0.00,9120.75,9120.75,8000.00,1120.75,0.00,0.00,0.00,Nov-15,4145.03,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,22470,,,,,,,,,,,,8000,,,
12675150,14677299,30000,30000,30000.00,60 months,16.59,738.98,D,D1,Payroll Manager,4 years,MORTGAGE,72000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,923xx,CA,15.37,0,Jun-87,1,,,13,0,29058,59.40,18,f,22162.05,22162.05,15518.58,15518.58,7837.95,7680.63,0.00,0.00,0.00,Dec-15,738.98,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,294641,,,,,,,,,,,,48900,,,
12665645,14667794,16000,16000,16000.00,36 months,7.62,498.59,A,A3,Photographer,10+ years,MORTGAGE,90000.00,Source Verified,Mar-14,Current,n,credit_card,Credit card refinancing,945xx,CA,14.03,0,Jan-77,0,,,11,0,30330,53.70,23,f,7111.91,7111.91,10470.39,10470.39,8888.09,1582.30,0.00,0.00,0.00,Dec-15,498.59,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,282812,,,,,,,,,,,,56500,,,
12567084,14579259,14400,14400,14400.00,36 months,10.99,471.37,B,B2,Asylum Office,2 years,RENT,82571.00,Not Verified,Mar-14,Current,n,credit_card,Credit card refinancing,908xx,CA,18.85,1,Jan-82,0,5,,20,0,21622,55.60,33,f,6167.18,6167.18,10370.14,10370.14,8232.82,2137.32,0.00,0.00,0.00,Jan-16,471.37,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,113006,,,,,,,,,,,,38900,,,
11726024,13698187,20000,20000,20000.00,36 months,10.99,654.68,B,B2,Assistant Professor,4 years,OWN,54000.00,Source Verified,Mar-14,Current,n,credit_card,Credit card refinancing,982xx,WA,6.13,0,Oct-00,0,50,112,7,1,8659,54.10,12,f,121.90,121.90,21985.39,21985.39,19878.10,2107.29,0.00,0.00,0.00,Jan-16,654.68,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,8659,,,,,,,,,,,,16000,,,
12387260,14399376,8400,8400,8400.00,36 months,7.62,261.76,A,A3,Teacher,7 years,MORTGAGE,73000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,921xx,CA,27.48,0,Jul-00,1,,,19,0,6051,12.10,50,f,3495.70,3495.70,5758.72,5758.72,4904.30,854.42,0.00,0.00,0.00,Jan-16,261.76,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,263862,,,,,,,,,,,,50000,,,
12685470,14697628,7000,7000,6950.00,36 months,13.65,238.06,C,C1,Lead server,10+ years,RENT,40000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,953xx,CA,7.44,1,Nov-96,1,22,,6,0,6458,79.70,25,f,3064.77,3042.88,5237.32,5199.91,3935.23,1302.09,0.00,0.00,0.00,Jan-16,238.06,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,6458,,,,,,,,,,,,8100,,,
12566161,14578331,16000,16000,16000.00,36 months,7.90,500.65,A,A4,Project Manager,2 years,RENT,50000.00,Source Verified,Mar-14,Current,n,credit_card,Credit card refinancing,974xx,OR,21.44,0,May-98,0,36,,6,0,20797,87.40,20,f,7130.02,7130.02,10513.65,10513.65,8869.98,1643.67,0.00,0.00,0.00,Dec-15,500.65,Feb-16,Jan-16,0,36,1,INDIVIDUAL,,,,0,0,57300,,,,,,,,,,,,23800,,,
12676242,14678401,9000,9000,9000.00,36 months,14.16,308.30,C,C2,Service Engineer,8 years,RENT,70000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,13.10,0,Mar-95,2,52,41,10,1,8984,43.20,32,w,0.00,0.00,9600.86,9600.86,9000.00,600.86,0.00,0.00,0.00,Sep-14,8059.36,,Jan-16,0,52,1,INDIVIDUAL,,,,0,0,16575,,,,,,,,,,,,20800,,,
12606210,14618367,12500,12500,12500.00,36 months,15.31,435.22,C,C4,Director of Sales Support,10+ years,RENT,110000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,990xx,WA,18.69,0,Aug-96,0,,,13,0,21429,77.40,33,f,0.00,0.00,14762.88,14762.88,12500.00,2262.88,0.00,0.00,0.00,Aug-15,7799.36,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,45077,,,,,,,,,,,,27700,,,
12616218,14628379,11000,11000,11000.00,36 months,10.99,360.08,B,B2,Medical Assistant,7 years,RENT,41000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,980xx,WA,21.72,0,Oct-01,2,,,13,0,3802,23.80,28,f,4710.90,4710.90,7921.76,7921.76,6289.10,1632.66,0.00,0.00,0.00,Jan-16,360.08,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,27838,,,,,,,,,,,,15973,,,
12615225,14627374,20950,20950,20900.00,60 months,18.25,534.85,D,D3,Sr. Financial Analyst,10+ years,RENT,90000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,912xx,CA,11.13,0,Jan-95,1,,41,8,3,3323,34.00,28,f,0.00,0.00,23109.46,23054.31,20950.00,2159.46,0.00,0.00,0.00,Oct-14,19900.36,,Nov-14,0,34,1,INDIVIDUAL,,,,0,0,50282,,,,,,,,,,,,9650,,,
12646239,14648390,6000,6000,6000.00,36 months,9.67,192.68,B,B1,Sales,9 years,RENT,65000.00,Source Verified,Mar-14,Current,n,credit_card,Credit card refinancing,975xx,OR,32.48,1,Sep-90,2,20,,11,0,12756,52.50,27,f,2711.90,2711.90,4046.28,4046.28,3288.10,758.18,0.00,0.00,0.00,Dec-15,192.68,Feb-16,Jan-16,0,20,1,INDIVIDUAL,,,,0,0,50849,,,,,,,,,,,,24300,,,
12686148,14698314,10450,10450,10450.00,36 months,18.92,382.64,D,D4,Shop Manager,< 1 year,MORTGAGE,56000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,890xx,NV,29.77,1,Jan-01,0,8,37,11,1,5506,65.50,22,f,0.00,0.00,10614.77,10614.77,10450.00,164.77,0.00,0.00,0.00,Apr-14,10614.77,,Jan-16,0,,1,INDIVIDUAL,,,,0,906,247410,,,,,,,,,,,,8400,,,
12596208,14608372,6000,6000,6000.00,36 months,11.99,199.26,B,B3,Manager,2 years,RENT,26000.00,Not Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,958xx,CA,12.60,0,Apr-07,0,,,9,0,8815,48.40,10,w,0.00,0.00,6872.85,6872.85,6000.00,872.85,0.00,0.00,0.00,Sep-15,3485.43,,Oct-15,0,,1,INDIVIDUAL,,,,0,0,8815,,,,,,,,,,,,18200,,,
12626163,14688328,35000,35000,34950.00,36 months,16.59,1240.72,D,D1,Service Tech and Trouble Shooter,10+ years,RENT,150000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,949xx,CA,18.03,0,Dec-96,2,59,94,17,1,20916,51.80,26,f,15694.21,15671.79,27295.84,27256.85,19305.79,7990.05,0.00,0.00,0.00,Jan-16,1240.72,Feb-16,Jan-16,0,59,1,INDIVIDUAL,,,,0,220,71261,,,,,,,,,,,,40400,,,
12655305,14657457,28000,28000,27950.00,60 months,15.31,670.69,C,C4,System Sales,10+ years,MORTGAGE,145000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,913xx,CA,11.56,0,Dec-92,0,,,10,0,14663,56.20,25,f,20096.58,20060.69,14755.18,14728.83,7903.42,6851.76,0.00,0.00,0.00,Jan-16,670.69,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,401281,,,,,,,,,,,,26100,,,
12586204,14598365,16425,16425,16375.00,36 months,16.59,582.26,D,D1,RN,7 years,MORTGAGE,120000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,917xx,CA,18.62,2,Nov-93,2,5,117,10,1,6574,41.70,36,f,0.00,0.00,19564.33,19504.77,16425.00,3139.33,0.00,0.00,0.00,Jul-15,10830.43,,Aug-15,0,28,1,INDIVIDUAL,,,,0,0,88072,,,,,,,,,,,,13400,,,
12425682,14437813,28000,28000,27900.00,36 months,9.67,899.15,B,B1,Physician Anesthesia Pain Management,< 1 year,MORTGAGE,411996.00,Source Verified,Mar-14,Fully Paid,n,home_improvement,Home improvement,852xx,AZ,8.20,0,Jan-03,0,,,23,0,20533,62.00,38,f,0.00,0.00,29271.51,29166.97,28000.00,1271.51,0.00,0.00,0.00,Sep-14,24775.76,,Oct-14,0,,1,INDIVIDUAL,,,,0,0,1085096,,,,,,,,,,,,33100,,,
12576218,14588380,10000,10000,10000.00,36 months,17.57,359.38,D,D2,Eligibility Worker II,4 years,RENT,38400.00,Not Verified,Mar-14,Current,n,credit_card,Credit card refinancing,911xx,CA,28.77,0,Dec-01,0,,,16,0,20398,75.00,25,f,4519.05,4519.05,7906.36,7906.36,5480.95,2425.41,0.00,0.00,0.00,Jan-16,359.38,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,38298,,,,,,,,,,,,27200,,,
12566227,14578399,12550,12550,12500.00,60 months,15.31,300.61,C,C4,VP Operations,8 years,MORTGAGE,140000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,920xx,CA,30.27,0,Aug-87,0,,,24,0,55040,73.00,39,f,0.00,0.00,13483.36,13429.64,12550.00,933.36,0.00,0.00,0.00,Sep-14,11980.31,,Jun-15,0,,1,INDIVIDUAL,,,,0,0,474528,,,,,,,,,,,,75400,,,
11375733,13307889,8500,8500,8500.00,36 months,12.99,286.36,B,B5,Correctional officer,5 years,MORTGAGE,70000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,939xx,CA,11.52,0,Jun-05,0,,,11,0,11166,46.10,16,f,3945.08,3945.08,6013.56,6013.56,4554.92,1458.64,0.00,0.00,0.00,Jan-16,286.36,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,1126,252355,,,,,,,,,,,,24200,,,
12398663,14410797,28000,28000,28000.00,36 months,9.67,899.15,B,B1,Area Human Resources Director,10+ years,MORTGAGE,83000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,958xx,CA,14.47,0,Nov-93,1,46,,12,0,37657,78.30,19,f,11858.89,11858.89,19781.30,19781.30,16141.11,3640.19,0.00,0.00,0.00,Jan-16,899.15,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,273646,,,,,,,,,,,,48100,,,
11784834,13776994,10800,10800,10800.00,36 months,12.99,363.85,B,B5,Juvenile Corrections Officer,6 years,RENT,50000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,983xx,WA,13.73,0,Mar-06,0,36,,8,0,9850,64.80,19,w,4702.88,4702.88,8000.86,8000.86,6097.12,1903.74,0.00,0.00,0.00,Jan-16,363.85,Feb-16,Jan-16,0,49,1,INDIVIDUAL,,,,0,0,38356,,,,,,,,,,,,15200,,,
8971375,10762752,6000,6000,5950.00,36 months,14.16,205.54,C,C2,Financial Analyst,5 years,RENT,35000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,857xx,AZ,23.90,0,Jan-05,1,45,,8,0,3790,51.90,25,f,2637.86,2615.88,4521.88,4484.20,3362.14,1159.74,0.00,0.00,0.00,Jan-16,205.54,Feb-16,Jan-16,0,45,1,INDIVIDUAL,,,,0,196,25889,,,,,,,,,,,,7300,,,
10111161,11962562,16700,16700,16650.00,36 months,12.49,558.60,B,B4,head housekeeping aide,9 years,MORTGAGE,52000.00,Source Verified,Mar-14,Charged Off,n,debt_consolidation,Debt consolidation,953xx,CA,11.37,0,Jan-00,0,66,,9,0,4900,44.50,27,f,0.00,0.00,3863.26,3851.69,1166.40,509.40,0.00,2187.46,21.87,Jun-14,558.60,,Nov-14,0,66,1,INDIVIDUAL,,,,0,0,190713,,,,,,,,,,,,11000,,,
11446592,13378780,10800,10800,10800.00,60 months,18.25,275.72,D,D3,Detective,10+ years,MORTGAGE,85000.00,Source Verified,Mar-14,Fully Paid,n,vacation,Vacation,853xx,AZ,9.85,0,Jun-95,0,34,,7,0,11185,90.90,28,f,0.00,0.00,11446.73,11446.73,10800.00,646.73,0.00,0.00,0.00,Jul-14,10619.57,,Jan-16,0,34,1,INDIVIDUAL,,,,0,576,302466,,,,,,,,,,,,12300,,,
11685819,13657969,10000,10000,10000.00,36 months,8.90,317.54,A,A5,Retail,10+ years,MORTGAGE,35000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,959xx,CA,15.43,0,Apr-98,0,,,10,0,11171,27.10,12,w,0.00,0.00,11056.41,11056.41,10000.00,1056.41,0.00,0.00,0.00,Nov-15,23.15,,Dec-15,0,,1,INDIVIDUAL,,,,0,0,182428,,,,,,,,,,,,41200,,,
12705202,14717354,16000,16000,16000.00,36 months,12.49,535.19,B,B4,sales,2 years,RENT,47000.00,Not Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,850xx,AZ,28.26,0,Jun-00,2,55,,9,0,5107,41.50,22,f,0.00,0.00,17601.47,17601.47,16000.00,1601.47,0.00,0.00,0.00,Jan-15,12784.76,,Nov-15,0,55,1,INDIVIDUAL,,,,0,0,31685,,,,,,,,,,,,12300,,,
12706034,14718179,17000,17000,17000.00,36 months,6.03,517.41,A,A1,Police Officer,7 years,MORTGAGE,105000.00,Not Verified,Mar-14,Current,n,credit_card,Credit card refinancing,953xx,CA,18.14,0,Apr-97,0,,,10,0,27661,40.60,18,f,6977.69,6977.69,11383.02,11383.02,10022.31,1360.71,0.00,0.00,0.00,Jan-16,517.41,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,307889,,,,,,,,,,,,68200,,,
12706110,14718254,8400,8400,8375.00,36 months,13.65,285.67,C,C1,,n/a,RENT,80076.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,981xx,WA,9.67,0,Nov-97,1,26,,12,0,12019,73.30,17,f,0.00,0.00,8855.88,8829.52,8400.00,455.88,0.00,0.00,0.00,Sep-14,7713.20,,Jan-16,0,26,1,INDIVIDUAL,,,,0,0,16122,,,,,,,,,,,,16400,,,
12696170,14708328,3300,3300,3300.00,36 months,11.99,109.60,B,B3,surveyor,5 years,MORTGAGE,62000.00,Not Verified,Mar-14,Fully Paid,n,other,Other,917xx,CA,7.98,0,May-00,0,,,4,0,39,0.40,7,w,0.00,0.00,3622.49,3622.49,3300.00,322.49,0.00,0.00,0.00,Jun-15,1388.09,,Jun-15,0,,1,INDIVIDUAL,,,,0,0,138656,,,,,,,,,,,,9600,,,
